	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/soleil/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/silence/plomb	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/vent/grand	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/ami/grand	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/dégoût/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/sommeil/profond	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/chagrin/gros	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/mémoire/éléphant	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/bilan/lourd	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue	Non/lettre/longue
Non/soleil/plomb	0.29194945096969604	0.009707675315439701	0.4840260446071625	0.09710001200437546	0.15834751725196838	0.09812519699335098	0.3698285222053528	0.27502942085266113	0.3920372426509857	0.17554925382137299	1.0	0.3013966977596283	0.3441718518733978	0.39235517382621765	0.39742034673690796	0.2905704379081726	0.24226593971252441	0.36405566334724426	0.3374607563018799	0.40038466453552246	0.23122259974479675	0.5016297101974487	-0.09514712542295456	-0.09686620533466339	-0.07365989685058594	-0.1044604480266571	0.07965018600225449	-0.07416435331106186	-0.02240479551255703	-0.113102026283741	-0.18212370574474335	-0.19696588814258575	0.0004865814698860049	0.0563913993537426	0.002880144864320755	-0.0513683557510376	-0.04428546875715256	0.08920419216156006	-0.09571289271116257	-0.28460511565208435	-0.1995045393705368	-0.044340383261442184	-0.02216290682554245	0.02934606745839119	0.00596294179558754	0.15624433755874634	-0.01664278283715248	0.13967423141002655	0.09840989857912064	0.08024454116821289	0.019627805799245834	0.12066235393285751	0.03589986637234688	0.0383254773914814	-0.007386740762740374	0.13505159318447113	-0.05849907174706459	0.11876153945922852	0.10333314538002014	-0.09850773960351944	-0.008065731264650822	-0.09830567985773087	-0.002355890115723014	0.20122207701206207	-0.012040464207530022	0.032217156141996384	-0.05976307392120361	-0.16291506588459015	-0.17241717875003815	-0.007113620173186064	-0.22444353997707367	-0.20433764159679413	-0.14992380142211914	-0.1658460795879364	-0.22763460874557495	-0.015622500330209732	-0.1802690625190735	0.15209661424160004	0.1582350879907608	0.04021966829895973	0.088189996778965	-0.0462089441716671	0.07529421150684357	-0.03661111742258072	0.08485282212495804	0.012973097153007984	0.19684870541095734	0.2997496724128723	0.002607549075037241	0.10217458009719849	0.09211995452642441	0.1844751238822937	0.07424214482307434	0.07620149105787277	0.12376377731561661	-0.10692010074853897	-0.025667617097496986	0.2272777110338211	0.03156000003218651	-0.05831727758049965	-0.13832759857177734	-0.09676243364810944	-0.08076795190572739	0.024221353232860565	-0.10638502240180969	-0.15306560695171356	-0.014335147105157375	-0.12745539844036102	-0.1334228515625	-0.14843910932540894	
Oui/urne/plomb	0.29138219356536865	0.09858369082212448	0.3985450267791748	0.25391310453414917	0.27143627405166626	0.24434830248355865	0.2570706009864807	0.40431398153305054	0.3123686909675598	0.34822696447372437	0.3013966977596283	1.0	0.41534337401390076	0.24713894724845886	0.37791067361831665	0.32315337657928467	0.2825275957584381	0.3002084791660309	0.3645978569984436	0.23030874133110046	0.27520596981048584	0.2933503985404968	-0.05039212480187416	-0.06563761830329895	0.009137211367487907	-0.038228247314691544	-0.015970826148986816	0.012248316779732704	-0.014078197069466114	-0.055809136480093	-0.06496972590684891	-0.13041545450687408	0.07719830423593521	-0.019532781094312668	-0.029285892844200134	-0.0466926135122776	-0.035526201128959656	0.030994383618235588	-0.11354586482048035	-0.08770178258419037	-0.05202678591012955	0.004461935721337795	0.14630022644996643	0.06750001758337021	0.08296778798103333	0.11955908685922623	0.1283143162727356	0.08039100468158722	0.037216879427433014	0.14470243453979492	0.0994839295744896	0.10852625221014023	0.012482976540923119	0.27843454480171204	-0.02768365480005741	-0.0029383718501776457	-0.041895054280757904	0.039469677954912186	0.15276364982128143	-0.01647222228348255	-0.004521535709500313	0.013525639660656452	0.054550640285015106	0.08501669764518738	0.0980294793844223	0.049695033580064774	-0.021953443065285683	-0.0546087808907032	-0.16208696365356445	0.011665888130664825	-0.1366652548313141	-0.10326872766017914	-0.015502961352467537	0.004753797315061092	-0.09434635192155838	-0.0593031607568264	-0.10409343242645264	-0.10139970481395721	-0.1505519598722458	-0.06462171673774719	-0.0499475821852684	-0.1258305460214615	-0.03017723560333252	-0.012171518057584763	-0.06193321943283081	-0.025635289028286934	0.022705066949129105	0.0789247378706932	-0.06903503835201263	0.014312694780528545	0.12039486318826675	-0.005353264976292849	0.028228063136339188	-0.09639766812324524	-0.0415022112429142	-0.08123373240232468	-0.010834598913788795	0.09509368985891342	-0.05571901798248291	0.05087758228182793	0.11466572433710098	0.074825219810009	-0.13388176262378693	-0.017555436119437218	0.02300998941063881	0.09398864954710007	-0.06495398283004761	-0.09476757794618607	-0.06381333619356155	-0.04396075755357742	
Oui/tablette/plomb	0.37116721272468567	0.2337474822998047	0.4278155565261841	0.21556487679481506	0.27457356452941895	0.2689546048641205	0.39311540126800537	0.5401768088340759	0.4876553416252136	0.32134121656417847	0.3441718518733978	0.41534337401390076	1.0	0.379849374294281	0.4273418188095093	0.508215606212616	0.29939883947372437	0.39594924449920654	0.3992103338241577	0.47922196984291077	0.2828792333602905	0.39283040165901184	-0.07071248441934586	0.005884447135031223	-0.01770944334566593	-0.021927913650870323	0.17954856157302856	-0.029409777373075485	0.08418157696723938	0.013924965634942055	-0.02283976972103119	-0.09438642114400864	-0.011651722714304924	-0.005628520622849464	0.07186491787433624	-0.03645646572113037	0.03219546750187874	0.11629997938871384	-0.08821992576122284	-0.08583156764507294	-0.09059762209653854	0.038217488676309586	0.023201655596494675	0.05189009755849838	0.07433589547872543	0.13325434923171997	0.030172545462846756	0.04396231845021248	0.09256363660097122	0.1413806676864624	0.04721897095441818	0.12661194801330566	0.00416316045448184	0.13275453448295593	0.010943364351987839	-0.019686277955770493	-0.015918118879199028	0.049204226583242416	0.045152146369218826	0.011455846019089222	-0.13437442481517792	0.05955920368432999	0.08663854002952576	0.11457663774490356	0.09637026488780975	0.004763678181916475	-0.047518618404865265	-0.05455310270190239	-0.21970829367637634	0.013586417771875858	-0.13398857414722443	-0.1643722504377365	-0.017583126202225685	-0.07877254486083984	-0.1343264877796173	-0.020222341641783714	-0.05782780051231384	-0.0014874887419864535	-0.07077689468860626	-0.01874372363090515	0.04965425655245781	-0.07161479443311691	0.04907752573490143	-0.09077990055084229	0.05363227799534798	0.030092669650912285	0.05760623887181282	0.15296095609664917	-0.09527404606342316	0.008838366717100143	0.029839666560292244	0.035530705004930496	0.10895530879497528	-0.05616713687777519	-0.12425974756479263	-0.17720986902713776	-0.10373420268297195	-0.028005527332425117	-0.13095152378082275	0.04315447434782982	-0.09601672738790512	-0.005669338162988424	-0.1585964858531952	-0.013946114107966423	-0.08857513964176178	0.003909072373062372	-0.0579017773270607	-0.06060352921485901	-0.10783478617668152	-0.017480216920375824	
Oui/tuyau/plomb	0.11669561266899109	0.0980389341711998	0.254014253616333	0.08558275550603867	0.15738274157047272	0.1502772569656372	0.3685322105884552	0.3121660351753235	0.3677513003349304	0.1105300635099411	0.39235517382621765	0.24713894724845886	0.379849374294281	1.0	0.39288944005966187	0.3581560254096985	0.20458637177944183	0.27275753021240234	0.3770597279071808	0.48186856508255005	0.08721974492073059	0.34971755743026733	0.003711350029334426	-0.1245957463979721	-0.14828179776668549	-0.09549815952777863	0.11021342128515244	-0.036646995693445206	-0.03799213096499443	-0.07861203700304031	-0.14620687067508698	-0.08658839017152786	0.07614116370677948	0.033614784479141235	0.023959383368492126	-0.024360429495573044	-0.04811367392539978	0.017072396352887154	-0.08631562441587448	-0.12210115790367126	-0.09257833659648895	-0.029626477509737015	-0.06052976846694946	-0.04028979316353798	0.1338682472705841	-0.0022600539959967136	-0.03546197712421417	0.23701709508895874	0.006781861186027527	0.04964258894324303	-0.034795209765434265	-0.010785594582557678	0.06847703456878662	0.03851856291294098	0.07547441124916077	0.08955180644989014	-0.05859793350100517	0.1925325244665146	0.0665813684463501	-0.06283628195524216	0.19722208380699158	-0.051845747977495193	0.10774903744459152	0.010924373753368855	-0.061184585094451904	-0.012277822010219097	-0.060071203857660294	-0.0883345752954483	-0.06364153325557709	0.018886901438236237	-0.011872942559421062	-0.04550297558307648	-0.0014670753153041005	0.005535806994885206	-0.08479107171297073	0.008278236724436283	-0.008282063528895378	0.15418219566345215	0.16647863388061523	0.04272152855992317	0.06471282988786697	-0.029850538820028305	0.1261797547340393	-0.05858300253748894	-0.01025870069861412	-0.0036896318197250366	0.18187370896339417	0.15426939725875854	0.08507855236530304	0.035726193338632584	-0.03873847797513008	0.057563018053770065	-0.023465409874916077	0.08415966480970383	0.0904480367898941	-0.06691290438175201	0.0065660979598760605	0.12008334696292877	0.11534080654382706	-0.0679936334490776	-0.14658832550048828	-0.12787067890167236	-0.03982283174991608	0.004455797374248505	-0.12384814023971558	-0.18568874895572662	-0.07934846729040146	-0.151256263256073	-0.035487014800310135	-0.11073794960975647	
Oui/cercueil/plomb	0.24917730689048767	0.12015420198440552	0.29099375009536743	0.1825966089963913	0.20176729559898376	0.17487123608589172	0.5145007371902466	0.2997525930404663	0.3435327112674713	0.1815885305404663	0.39742034673690796	0.37791067361831665	0.4273418188095093	0.39288944005966187	1.0	0.4789629280567169	0.26492074131965637	0.17419752478599548	0.24636541306972504	0.46041327714920044	0.10523343086242676	0.5251913070678711	0.03498369827866554	-0.016837941482663155	-0.057653240859508514	-0.005216648336499929	0.047275036573410034	-0.04798838868737221	0.06128852069377899	-0.05368722975254059	-0.061077408492565155	-0.14211156964302063	-0.08435001969337463	-0.0402933768928051	-0.03801683709025383	0.02111227810382843	0.05289653688669205	0.00029238464776426554	-0.17080169916152954	-0.08303948491811752	-0.08902078866958618	0.017643844708800316	0.061496052891016006	0.03035912476480007	0.13219298422336578	0.03527789190411568	-0.002358874538913369	0.08031909912824631	0.1252443641424179	0.08914360404014587	-0.0017427398124709725	0.030694983899593353	0.024009883403778076	0.0691421627998352	0.059999603778123856	-0.02597792074084282	-0.02529267407953739	-0.016381295397877693	-0.10191982984542847	-0.023106763139367104	0.00114410649985075	0.0077729132026433945	0.0455511249601841	-0.011744797229766846	-0.11641783267259598	-0.042599618434906006	-0.10393626242876053	-0.06962110847234726	-0.046692896634340286	-0.02080676518380642	-0.08005709946155548	-0.08380452543497086	0.011411428451538086	0.024821486324071884	-0.11020559072494507	-0.02297668159008026	-0.060699865221977234	0.09530110657215118	0.042154207825660706	-0.1591467261314392	-0.06643493473529816	-0.043477896600961685	-0.013218718580901623	-0.12059789896011353	-0.12403026968240738	-0.07490497827529907	-0.00027051125653088093	0.08822094649076462	0.03280459716916084	0.0007778275175951421	-0.08648206293582916	0.038939669728279114	0.11274272203445435	0.030185572803020477	0.051831260323524475	-0.04160676896572113	0.042329248040914536	0.13795192539691925	0.027787188068032265	-0.04961656406521797	-0.0848633423447609	-0.14152555167675018	-0.08178070187568665	0.036930423229932785	-0.14852330088615417	-0.10246264189481735	0.022954506799578667	-0.08615610003471375	-0.12740515172481537	0.009051286615431309	
Oui/cage/plomb	0.25304219126701355	0.15961946547031403	0.34396544098854065	0.23485684394836426	0.23334859311580658	0.1568387746810913	0.49054428935050964	0.45331114530563354	0.43583229184150696	0.30875682830810547	0.2905704379081726	0.32315337657928467	0.508215606212616	0.3581560254096985	0.4789629280567169	1.0	0.19963465631008148	0.2851715087890625	0.2413691282272339	0.3530826270580292	0.13599883019924164	0.32138973474502563	0.046417493373155594	-0.02364550717175007	-0.09215381741523743	-0.11345229297876358	0.0715780034661293	-0.003167024115100503	0.041273657232522964	-0.07779083400964737	-0.09068506211042404	-0.041018933057785034	-0.010957852005958557	0.028732016682624817	-0.035408418625593185	0.0040480587631464005	0.036392584443092346	0.007776927202939987	-0.10614274442195892	0.021727820858359337	-0.10283004492521286	0.04968881979584694	0.005857281852513552	0.03573280945420265	0.045564670115709305	0.01629924774169922	0.08267594128847122	0.10034044086933136	0.10619339346885681	0.15908513963222504	0.07912944257259369	0.052757542580366135	0.09653855115175247	0.1244361400604248	0.04350503906607628	-0.053663283586502075	0.01847536675632	0.058051832020282745	-0.007148100063204765	0.018587734550237656	0.031879618763923645	0.05783353000879288	0.03108007088303566	0.004115857649594545	-0.04453471302986145	0.036174528300762177	0.02773342654109001	-0.0058683608658611774	-0.07248608767986298	-0.016987629234790802	-0.0014525456354022026	-0.02728748507797718	0.07726321369409561	0.07694871723651886	0.03914821892976761	-0.014424624852836132	-0.002358307596296072	0.025731122121214867	-0.007722286973148584	-0.06590864807367325	-0.04417981207370758	-0.06187177821993828	0.07207939773797989	-0.13139477372169495	0.02937575802206993	0.006238414905965328	0.06054460629820824	0.058735329657793045	0.020909754559397697	-0.06765472888946533	-0.04670863226056099	0.0011019393568858504	0.08713002502918243	0.026075923815369606	0.049408674240112305	-0.08110417425632477	0.0039814915508031845	0.009321523830294609	-0.010347037576138973	0.01202989649027586	0.03019258752465248	-0.004956837743520737	-0.050451140850782394	0.008936963975429535	-0.04604420065879822	-0.046005941927433014	-0.02794589474797249	0.019504820927977562	0.025863321498036385	-0.00025179891963489354	
Oui/gants/plomb	0.5305149555206299	0.28632909059524536	0.23636245727539062	0.49148157238960266	0.4155590832233429	0.4565618932247162	0.2248210608959198	0.16887566447257996	0.1892486810684204	0.08109971135854721	0.24226593971252441	0.2825275957584381	0.29939883947372437	0.20458637177944183	0.26492074131965637	0.19963465631008148	1.0	0.1600719690322876	0.40251126885414124	0.26271480321884155	0.45321255922317505	0.1766243875026703	-0.11787311732769012	0.06524940580129623	0.008154932409524918	-0.006168427411466837	-0.04242667928338051	-0.003959110472351313	-0.009023559279739857	0.06623396277427673	-0.036499183624982834	-0.14010415971279144	-0.07207772135734558	0.08247637003660202	0.0077139995992183685	-0.1025751531124115	-0.002397292759269476	0.020812012255191803	-0.08396434783935547	-0.11575375497341156	-0.055214669555425644	-0.11383915692567825	0.0506327822804451	0.006729045417159796	0.04854346066713333	0.1735815405845642	0.11515431851148605	0.010306142270565033	0.07162749022245407	-0.10052516311407089	0.09773964434862137	0.13308143615722656	-0.020663494244217873	0.04247323423624039	-0.03197576478123665	-0.05579951032996178	-0.10275726020336151	-0.06285256147384644	0.10331806540489197	0.043133899569511414	-0.0007438678294420242	0.06677375733852386	-0.00229165842756629	0.14782068133354187	0.24516482651233673	0.16545288264751434	-0.019539788365364075	0.02944396808743477	-0.06539196521043777	0.026304466649889946	-0.12844544649124146	-0.09537964314222336	-0.10865450650453568	-0.19455386698246002	-0.042971402406692505	-0.06883496791124344	-0.10931576788425446	-0.23470723628997803	-0.28102633357048035	0.04684925079345703	0.06221083924174309	0.2087356299161911	0.017221806570887566	0.3420274257659912	0.029377035796642303	0.2962641716003418	0.00948737096041441	0.09496171027421951	-0.0668424591422081	-0.0063567557372152805	0.14927884936332703	0.10869953036308289	0.059272754937410355	-0.00954448338598013	-0.04036657139658928	-0.008122236467897892	0.021947389468550682	-0.03692794591188431	-0.006046028807759285	0.08114510029554367	0.12036310136318207	0.19456298649311066	-0.08527489751577377	-0.1517947018146515	0.056314509361982346	0.1691187620162964	0.03138507157564163	-0.08858159184455872	-0.1704297661781311	-0.07279092818498611	
Oui/masse/plomb	0.2690447270870209	0.030810294672846794	0.5064248442649841	0.1980227530002594	0.10740784555673599	0.1329672485589981	0.20725367963314056	0.42725586891174316	0.4080701470375061	0.21499136090278625	0.36405566334724426	0.3002084791660309	0.39594924449920654	0.27275753021240234	0.17419752478599548	0.2851715087890625	0.1600719690322876	1.0	0.3564802408218384	0.4448069930076599	0.16875135898590088	0.27879172563552856	-0.11652697622776031	-0.0922381803393364	-0.029036782681941986	-0.15869416296482086	0.06462469696998596	-0.17827267944812775	0.01609589159488678	-0.09613892436027527	-0.1767013967037201	-0.23190775513648987	-0.048492565751075745	-0.02680252492427826	0.07150840759277344	-0.05323811620473862	-0.02866729535162449	0.234078049659729	-0.09282796829938889	-0.23145712912082672	-0.2750532031059265	-0.07900728285312653	-0.04773459956049919	-0.04273762181401253	-0.05580056458711624	0.07515905052423477	-0.044082995504140854	0.03515099361538887	0.03300083056092262	0.08739367872476578	-0.04683487489819527	0.004517125431448221	0.0018577356822788715	0.09002359211444855	-0.07741249352693558	0.05553993210196495	-0.08821994811296463	0.0985485389828682	0.0650113895535469	-0.061741430312395096	-0.09596772491931915	-0.09548415243625641	-0.06043250486254692	0.13790667057037354	-0.0016465983353555202	-0.04718679189682007	-0.19141969084739685	-0.2684202194213867	-0.3415676951408386	-0.09152882546186447	-0.26666879653930664	-0.3276252746582031	-0.2147751748561859	-0.2408760040998459	-0.34865832328796387	-0.14745394885540009	-0.2613414227962494	0.24673423171043396	0.20967908203601837	0.08927439153194427	0.10991156101226807	-0.03620711714029312	0.14702317118644714	-0.023257961496710777	0.16110697388648987	-0.019073504954576492	0.2261258214712143	0.26329708099365234	-0.10751833021640778	0.028649192303419113	0.026128502562642097	0.06130348891019821	-0.02547393925487995	0.013400079682469368	-0.031316936016082764	-0.21511739492416382	-0.14790724217891693	0.04431186988949776	-0.033425185829401016	-0.14021404087543488	-0.17175747454166412	-0.22443661093711853	-0.1393500566482544	-0.004948080983012915	-0.10373371839523315	-0.17901594936847687	-0.12051284313201904	-0.08295683562755585	-0.11266914010047913	-0.1450008600950241	
Oui/lingot/plomb	0.4306789040565491	0.1464436799287796	0.3356858789920807	0.2827502191066742	0.2494927942752838	0.3269745707511902	0.3283129632472992	0.2484544813632965	0.30664148926734924	0.04935794696211815	0.3374607563018799	0.3645978569984436	0.3992103338241577	0.3770597279071808	0.24636541306972504	0.2413691282272339	0.40251126885414124	0.3564802408218384	1.0	0.43134820461273193	0.3728909492492676	0.28144368529319763	-0.12550322711467743	-0.08896440267562866	-0.04710149019956589	-0.21452747285366058	-0.0746229887008667	0.04043387621641159	-0.13613274693489075	-0.022645967081189156	-0.14298804104328156	-0.13411161303520203	-0.10459930449724197	0.026654748246073723	-0.058210644870996475	-0.23862656950950623	-0.13369585573673248	0.04364356771111488	-0.10217572003602982	-0.2516498565673828	-0.22548945248126984	-0.17756788432598114	-0.08091285079717636	-0.14243118464946747	0.05463989078998566	0.13029886782169342	-0.018129704520106316	0.07576920092105865	0.007419909350574017	0.04817306995391846	0.11860138177871704	0.16106976568698883	0.14319083094596863	0.0600607693195343	-0.09072186797857285	-0.02572682499885559	-0.06835028529167175	0.11779116094112396	0.2734294831752777	-0.07700876891613007	0.10341400653123856	-0.06552121788263321	-0.0311909057199955	0.27589747309684753	0.2687077522277832	0.08407402038574219	-0.13597026467323303	-0.13586999475955963	-0.19228686392307281	0.056997645646333694	-0.21530529856681824	-0.17923463881015778	-0.25654366612434387	-0.2747005820274353	-0.1914341151714325	-0.15531061589717865	-0.14482876658439636	-0.031619757413864136	-0.045030996203422546	0.1744232475757599	0.017928296700119972	-0.02880674973130226	0.06641986221075058	0.21469342708587646	-0.001203344319947064	0.1234169453382492	0.0956588014960289	0.05342518538236618	-0.06636887043714523	0.001205791370011866	0.18915197253227234	0.08322350680828094	-0.11555913835763931	-0.030718736350536346	-0.03873027488589287	-0.058995235711336136	-0.038592081516981125	-0.0168174859136343	0.03607005625963211	-0.04111127555370331	-0.0061598122119903564	0.2255404144525528	-0.16412852704524994	-0.15945419669151306	0.06887150555849075	0.11699729412794113	-0.16112305223941803	-0.21205244958400726	-0.17084139585494995	-0.1420578956604004	
Oui/morceau/plomb	0.32886067032814026	0.16212038695812225	0.4179839789867401	0.17580750584602356	0.21872512996196747	0.2818377614021301	0.3553989827632904	0.39567407965660095	0.47031399607658386	0.12451983243227005	0.40038466453552246	0.23030874133110046	0.47922196984291077	0.48186856508255005	0.46041327714920044	0.3530826270580292	0.26271480321884155	0.4448069930076599	0.43134820461273193	1.0	0.15570543706417084	0.3151870667934418	-0.06970653682947159	-0.13142681121826172	-0.10436168313026428	-0.14304329454898834	0.11907941848039627	-0.06720476597547531	-0.006883652880787849	-0.11566293984651566	-0.1915060430765152	-0.19914914667606354	-0.004514584317803383	-0.05875486880540848	0.08419831097126007	-0.007884346880018711	-0.002007769886404276	0.1260209083557129	-0.19178099930286407	-0.24912351369857788	-0.2611912488937378	-0.0385066419839859	-0.026610583066940308	0.0072364057414233685	0.027749182656407356	0.0304957814514637	-0.006102683022618294	0.06700851768255234	0.08227801322937012	0.09719002991914749	-0.024082565680146217	0.05025783181190491	0.012935541570186615	0.05601738020777702	0.02395383082330227	0.05187705159187317	-0.0827847495675087	0.1541919708251953	0.0628131702542305	-0.0827036201953888	0.09146051853895187	-0.08394846320152283	-0.022150103002786636	0.0897967740893364	-0.05598745867609978	-0.054011423140764236	-0.1922561079263687	-0.18785575032234192	-0.24577128887176514	-0.02958369068801403	-0.1923580914735794	-0.25913017988204956	-0.17130936682224274	-0.19049721956253052	-0.2509792447090149	-0.15098167955875397	-0.18424662947654724	0.203867107629776	0.2257666438817978	0.06713294982910156	0.08411377668380737	0.030321750789880753	0.1388021558523178	0.009251071140170097	0.07786783576011658	0.07102452218532562	0.21232642233371735	0.22775013744831085	-0.06150059029459953	0.026867058128118515	0.004324155859649181	-0.014727124013006687	0.04229990765452385	-0.009715385735034943	-0.006422811653465033	-0.14900507032871246	-0.010096469894051552	0.10922408103942871	-0.004982447251677513	-0.07774951308965683	-0.15049274265766144	-0.17654283344745636	-0.12274444848299026	-0.010549662634730339	-0.17578646540641785	-0.17766812443733215	-0.03724211826920509	-0.13885879516601562	-0.1286831498146057	-0.058262236416339874	
