	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journalistes/grands	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillant	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne
Oui/carnets/grands	-0.014219451695680618	-0.00928382109850645	-0.023065809160470963	-0.05268268287181854	-0.04097406938672066	0.2092590481042862	0.18360142409801483	0.023387419059872627	-0.09227541089057922	0.21098238229751587	0.07739454507827759	0.428538978099823	0.16102179884910583	0.23285676538944244	0.22949892282485962	0.379421204328537	0.5111597180366516	0.46349793672561646	0.2714724838733673	0.05169234052300453	0.21021801233291626	0.06457073241472244	0.15995998680591583	0.1396949291229248	0.5344226360321045	0.23570537567138672	0.10044459998607635	0.3004697859287262	0.21128256618976593	0.1742447018623352	0.3108704388141632	0.21190977096557617	0.20979784429073334	0.3035205602645874	0.5872765779495239	0.3718535006046295	0.3934257924556732	0.45936119556427	0.2948131561279297	0.4973366856575012	0.48145055770874023	0.5753074884414673	0.804377019405365	0.5591046810150146	0.2614017128944397	0.21151496469974518	0.2990966737270355	0.15274086594581604	0.28874585032463074	0.14306773245334625	0.27301570773124695	-0.00845324620604515	0.18846169114112854	0.31541645526885986	0.07285814732313156	0.3503245711326599	0.2933075726032257	0.3510880768299103	0.32544609904289246	0.4029533267021179	0.09951165318489075	0.08583927154541016	0.22264055907726288	0.12677940726280212	0.24612875282764435	0.1409129500389099	0.208583801984787	0.17079320549964905	0.4466326832771301	0.43808040022850037	0.5577648878097534	0.4635579288005829	0.32523033022880554	0.33924171328544617	0.35903677344322205	0.16719038784503937	0.13100109994411469	0.7632401585578918	0.31904640793800354	0.3697585165500641	0.5462169051170349	0.6908749938011169	0.37197309732437134	0.6354573965072632	1.0	0.6128387451171875	0.47349900007247925	0.35767436027526855	0.15389709174633026	0.21731993556022644	0.21564780175685883	0.35944095253944397	0.4264133870601654	0.4218384027481079	0.22315749526023865	0.5695981979370117	0.27446848154067993	0.2320321500301361	0.09766921401023865	0.18815730512142181	0.3899763524532318	0.23119941353797913	0.21642239391803741	0.21442095935344696	0.2780866026878357	0.0745643824338913	0.19204598665237427	0.1709437072277069	0.13229449093341827	0.14008358120918274	
Oui/mains/grandes	0.07001524418592453	0.02238413877785206	0.020104072988033295	-0.03806035965681076	0.012598942033946514	0.3299274742603302	0.28369370102882385	0.03958013653755188	-0.032355185598134995	0.3446044325828552	-0.00599593436345458	0.4032982587814331	0.13121695816516876	0.1451152116060257	0.18278752267360687	0.41546136140823364	0.45215603709220886	0.5269138813018799	0.20465096831321716	0.046370670199394226	0.15213334560394287	0.03734889626502991	0.2172938734292984	0.15107294917106628	0.4523117244243622	0.20565618574619293	0.12798547744750977	0.40050140023231506	0.28149494528770447	0.24041159451007843	0.2786397933959961	0.18597418069839478	0.18692775070667267	0.34866273403167725	0.609334409236908	0.4079537093639374	0.4344635307788849	0.4749909043312073	0.4034489393234253	0.526244580745697	0.5043686628341675	0.6441604495048523	0.6608726382255554	0.592758059501648	0.38344600796699524	0.2508501410484314	0.39437201619148254	0.18986234068870544	0.38441237807273865	0.12582539021968842	0.2833835184574127	0.042516712099313736	0.24349386990070343	0.40472838282585144	0.07812158763408661	0.3396948277950287	0.4349173605442047	0.4604716897010803	0.41600415110588074	0.40289974212646484	0.1091172993183136	0.05544343218207359	0.19857269525527954	0.12564828991889954	0.38008996844291687	0.13607531785964966	0.21833670139312744	0.08281823247671127	0.4429754316806793	0.589199960231781	0.5188097953796387	0.4341939389705658	0.26231884956359863	0.2619404196739197	0.4014400839805603	0.2236352115869522	0.108164481818676	0.7196717858314514	0.2916947603225708	0.4672044515609741	0.4989735782146454	0.7021114230155945	0.37625494599342346	0.7958256602287292	0.6128387451171875	1.0	0.4988187253475189	0.3971148133277893	0.1451297104358673	0.23051567375659943	0.23156842589378357	0.3183346390724182	0.4305509030818939	0.42031803727149963	0.25178661942481995	0.5238916873931885	0.2338952124118805	0.20604689419269562	0.11457909643650055	0.1606856733560562	0.29261553287506104	0.3057437241077423	0.21739764511585236	0.186049222946167	0.24441124498844147	0.09777980297803879	0.14654237031936646	0.17456267774105072	0.1765022724866867	0.20327112078666687	
Oui/arc/grand	0.12713226675987244	0.14377667009830475	0.1999668926000595	0.1759457141160965	0.14227943122386932	0.012079245410859585	0.06039687991142273	0.14220479130744934	0.12048017978668213	0.05873451381921768	0.23482760787010193	0.17456629872322083	0.33573830127716064	0.3990114629268646	0.4024513065814972	0.1495227813720703	0.2555963099002838	0.3266846537590027	0.41741305589675903	0.3912275433540344	0.4769676625728607	0.3613168001174927	0.2924029231071472	0.34449416399002075	0.3324586749076843	0.5539473295211792	0.38287070393562317	0.17128236591815948	0.3738357126712799	0.44600895047187805	0.5438072085380554	0.4438283443450928	0.4439436197280884	0.5575764775276184	0.5190486907958984	0.6773366928100586	0.789246141910553	0.7693765163421631	0.6050471663475037	0.8016853332519531	0.8222895264625549	0.46830442547798157	0.5753918290138245	0.3765583038330078	0.0947677418589592	0.27857285737991333	0.16815975308418274	0.2605718672275543	0.11946209520101547	0.42460960149765015	0.36115604639053345	0.05022217333316803	0.41557374596595764	0.130278080701828	0.30682894587516785	0.18388566374778748	0.14730997383594513	0.18286512792110443	0.12741619348526	0.1676810085773468	0.2867642045021057	0.2099352926015854	0.4119095206260681	0.45749202370643616	0.14351993799209595	0.43867337703704834	0.4320887327194214	0.37135064601898193	0.30885520577430725	0.16997091472148895	0.3118606507778168	0.16750545799732208	0.6207944750785828	0.6142997145652771	0.172315776348114	0.44282296299934387	0.2614409625530243	0.6220834255218506	0.7075199484825134	0.6546581983566284	0.8138999342918396	0.4882676899433136	0.7413280010223389	0.5154812335968018	0.47349900007247925	0.4988187253475189	1.0	0.67165607213974	0.5068427324295044	0.5645254850387573	0.4056423604488373	0.6342343688011169	0.19599932432174683	0.2509447932243347	0.43545836210250854	0.38353365659713745	0.4205048978328705	0.5173311829566956	0.31966617703437805	0.46641165018081665	0.20455452799797058	0.40822845697402954	0.452257364988327	0.5169957280158997	0.18892793357372284	0.30218857526779175	0.5350522994995117	0.5387828946113586	0.28666916489601135	0.47295036911964417	
Non/chanteur/grand	0.15259072184562683	0.15838460624217987	0.1688900589942932	0.18742839992046356	0.1445230096578598	0.015235604718327522	0.0036799439694732428	0.13235126435756683	0.13090890645980835	0.06730411946773529	0.21617822349071503	0.10700289160013199	0.3350910544395447	0.31412920355796814	0.32613059878349304	0.07683762907981873	0.2327917367219925	0.21172988414764404	0.3530026376247406	0.2902039587497711	0.36565670371055603	0.3500126302242279	0.4250350296497345	0.3435974419116974	0.31591397523880005	0.47826290130615234	0.3988456726074219	0.21253113448619843	0.3700190484523773	0.42953452467918396	0.48283150792121887	0.4096401333808899	0.40599656105041504	0.5594752430915833	0.4553784132003784	0.6704087853431702	0.6632052659988403	0.6602002382278442	0.6094803214073181	0.6527953147888184	0.6765281558036804	0.4025556147098541	0.4265347123146057	0.4017625153064728	0.051777783781290054	0.24594078958034515	0.11421434581279755	0.25525081157684326	0.09233103692531586	0.36033570766448975	0.3783130645751953	0.06726177781820297	0.36314621567726135	0.06648623943328857	0.31633448600769043	0.13471366465091705	0.08184047788381577	0.11153624951839447	0.07820972800254822	0.1322716623544693	0.26816099882125854	0.14950093626976013	0.36932238936424255	0.4137011766433716	0.08574681729078293	0.4037187397480011	0.3602142632007599	0.2881029546260834	0.22401417791843414	0.11288167536258698	0.23812925815582275	0.09356176108121872	0.4730580449104309	0.4654732048511505	0.12226174771785736	0.35575804114341736	0.1915385127067566	0.47120893001556396	0.6015754342079163	0.5517873764038086	0.6153791546821594	0.3610539138317108	0.6089720129966736	0.44180843234062195	0.35767436027526855	0.3971148133277893	0.67165607213974	1.0	0.4357406497001648	0.5226464867591858	0.3927973210811615	0.5339159965515137	0.16260401904582977	0.21122494339942932	0.44793200492858887	0.3143564760684967	0.37396082282066345	0.46267175674438477	0.3660687804222107	0.5048225522041321	0.23696479201316833	0.38625630736351013	0.46488696336746216	0.45878586173057556	0.16388720273971558	0.3143024742603302	0.49982330203056335	0.5566396713256836	0.3122144043445587	0.42199575901031494	
Oui/salon/beau	0.25398826599121094	0.21436913311481476	0.30161431431770325	0.28864818811416626	0.22791288793087006	0.010427960194647312	0.047177888453006744	0.2287684977054596	0.2762361764907837	0.05466492846608162	0.23543664813041687	0.02935854159295559	0.3505583703517914	0.2788016200065613	0.3661075234413147	-0.046860143542289734	0.11553218960762024	0.1867721676826477	0.29561707377433777	0.3959512412548065	0.38217389583587646	0.347593754529953	0.4952027499675751	0.4252461791038513	0.3979356586933136	0.7211129665374756	0.7227849960327148	0.3643644452095032	0.4800368845462799	0.6725495457649231	0.7123701572418213	0.6490696668624878	0.7312939167022705	0.38208597898483276	0.18928466737270355	0.45705798268318176	0.5174802541732788	0.4975571632385254	0.40784555673599243	0.5018973350524902	0.490090936422348	0.12428704649209976	0.2158697247505188	0.05182040110230446	-0.02227126993238926	0.24672870337963104	0.018673285841941833	0.2420150488615036	-0.0026566917076706886	0.37651944160461426	0.24346405267715454	0.09040182083845139	0.40309759974479675	-0.05243581905961037	0.25872665643692017	0.09160355478525162	0.023488622158765793	0.023345384746789932	-0.03873634338378906	0.046451568603515625	0.26871243119239807	0.13560901582241058	0.33675676584243774	0.4102465510368347	-0.040317993611097336	0.37864774465560913	0.35141807794570923	0.3396936058998108	0.17230863869190216	-0.035759542137384415	0.15011915564537048	0.056947316974401474	0.4875767230987549	0.47113722562789917	0.023646920919418335	0.37256157398223877	0.17526347935199738	0.2651149332523346	0.49851199984550476	0.4125531017780304	0.5193364024162292	0.16038639843463898	0.539093554019928	0.19193509221076965	0.15389709174633026	0.1451297104358673	0.5068427324295044	0.4357406497001648	1.0	0.708069920539856	0.5051246285438538	0.6994641423225403	0.3144630789756775	0.3494809865951538	0.6010369658470154	0.34236660599708557	0.6041087508201599	0.6805994510650635	0.5278823375701904	0.5484544038772583	0.17824538052082062	0.35030218958854675	0.44867026805877686	0.40131688117980957	0.21520361304283142	0.2759988307952881	0.5123050212860107	0.5795060396194458	0.2802342474460602	0.4511417746543884	
Oui/garçon/beau	0.20693667232990265	0.20991277694702148	0.28501173853874207	0.2979408800601959	0.22191350162029266	0.05655420944094658	0.10498812049627304	0.24432550370693207	0.25384414196014404	0.10265509784221649	0.268323689699173	0.09884355962276459	0.37512466311454773	0.36488017439842224	0.35788947343826294	0.028985941782593727	0.17276035249233246	0.18064090609550476	0.3271985948085785	0.3780158460140228	0.40380120277404785	0.34715884923934937	0.5188384652137756	0.5132681727409363	0.5356793403625488	0.878121018409729	0.6986968517303467	0.3582344651222229	0.5064446330070496	0.7690252065658569	0.774519145488739	0.6973010301589966	0.76756751537323	0.39366817474365234	0.3108785152435303	0.4028271734714508	0.5553160905838013	0.5503483414649963	0.3756464123725891	0.570143461227417	0.5959088802337646	0.22042128443717957	0.32469412684440613	0.20149558782577515	0.055604200810194016	0.2150821089744568	0.06836685538291931	0.1853792816400528	0.061350464820861816	0.36176228523254395	0.2641125023365021	0.018455199897289276	0.3382786810398102	0.01719876006245613	0.2895967662334442	0.14255209267139435	0.08561868220567703	0.11455860733985901	0.011591175571084023	0.11695811152458191	0.22352230548858643	0.16299739480018616	0.3397568166255951	0.38098081946372986	0.005655280314385891	0.3951205015182495	0.39598551392555237	0.38518422842025757	0.2256697118282318	0.06729498505592346	0.18944235146045685	0.11355836689472198	0.5116032958030701	0.49021708965301514	0.10023722052574158	0.44268858432769775	0.18662983179092407	0.35242289304733276	0.5747951865196228	0.4167855381965637	0.5074849128723145	0.2650183141231537	0.5631471276283264	0.2973635196685791	0.21731993556022644	0.23051567375659943	0.5645254850387573	0.5226464867591858	0.708069920539856	1.0	0.5639038681983948	0.8607045412063599	0.4268607795238495	0.40586718916893005	0.5588779449462891	0.49323293566703796	0.5925701856613159	0.8324399590492249	0.5525690913200378	0.637514054775238	0.2762342095375061	0.477141410112381	0.5488017797470093	0.5223657488822937	0.3286256790161133	0.3505120277404785	0.6337641477584839	0.6477595567703247	0.36180993914604187	0.5597355365753174	
Oui/robe/belle	0.3848661184310913	0.37031733989715576	0.39869165420532227	0.3902398347854614	0.3744913637638092	0.05026713386178017	0.11880967020988464	0.36046960949897766	0.36362338066101074	0.03625060245394707	0.36266762018203735	0.1464661806821823	0.4786810278892517	0.42541342973709106	0.5140707492828369	0.04694806784391403	0.1614977866411209	0.19874393939971924	0.45127683877944946	0.33082276582717896	0.36751171946525574	0.36307650804519653	0.6498709321022034	0.6617631912231445	0.3987714648246765	0.6340619921684265	0.5070574879646301	0.315125048160553	0.6697753667831421	0.592881441116333	0.6520557403564453	0.5988414883613586	0.5242217779159546	0.5620182752609253	0.14405909180641174	0.3812238872051239	0.4385148584842682	0.4325117766857147	0.4544451832771301	0.4880264699459076	0.44710543751716614	0.19226399064064026	0.2204010784626007	0.0818517729640007	0.05936521291732788	0.28191277384757996	0.05498304218053818	0.31679099798202515	0.07306765764951706	0.3997094929218292	0.4581448435783386	0.1832849681377411	0.28691917657852173	0.08901333808898926	0.44553855061531067	0.09529341757297516	0.07707580178976059	0.06606044620275497	0.07014395296573639	0.08198685944080353	0.37283721566200256	0.34333857893943787	0.3470894992351532	0.41104236245155334	0.03577771782875061	0.3549541234970093	0.4703843593597412	0.47500213980674744	0.24950900673866272	0.0546182319521904	0.23862919211387634	0.03428748995065689	0.41229620575904846	0.3761252164840698	0.09695714712142944	0.3590121865272522	0.3873644769191742	0.20476482808589935	0.3971672058105469	0.4633926451206207	0.38329461216926575	0.21312043070793152	0.4730907678604126	0.23710897564888	0.21564780175685883	0.23156842589378357	0.4056423604488373	0.3927973210811615	0.5051246285438538	0.5639038681983948	1.0	0.6593971252441406	0.2787714898586273	0.33570772409439087	0.6520357131958008	0.40311944484710693	0.6924750804901123	0.637747049331665	0.4359435439109802	0.38115325570106506	0.12546943128108978	0.4520404040813446	0.4081467092037201	0.3611549735069275	0.173622265458107	0.5302183628082275	0.3736077845096588	0.44632866978645325	0.39012888073921204	0.5941882133483887	
Oui/bracelet/beau	0.26282691955566406	0.2433485984802246	0.29779472947120667	0.2803272306919098	0.25671955943107605	0.06713320314884186	0.1256130486726761	0.2669734060764313	0.263744056224823	0.09799806773662567	0.29512685537338257	0.17454932630062103	0.4188781976699829	0.4082948565483093	0.4110860824584961	0.11000780016183853	0.24873347580432892	0.2691052556037903	0.36748334765434265	0.4001632332801819	0.45972296595573425	0.344429612159729	0.5338759422302246	0.5244030952453613	0.5531915426254272	0.8539803624153137	0.6342318654060364	0.398969829082489	0.5512501001358032	0.7368898987770081	0.8251016736030579	0.7152615785598755	0.7430316209793091	0.45005953311920166	0.3027208745479584	0.4681936502456665	0.614685595035553	0.6048471331596375	0.3878558576107025	0.6690959334373474	0.6306914687156677	0.27588731050491333	0.4191601872444153	0.23572692275047302	0.12140664458274841	0.26457011699676514	0.10502025485038757	0.2452513575553894	0.09833072870969772	0.4551168382167816	0.3684925138950348	0.08940351009368896	0.39220017194747925	0.10560524463653564	0.32438376545906067	0.19848184287548065	0.12884266674518585	0.1601717174053192	0.09891557693481445	0.18279853463172913	0.2876144051551819	0.23990340530872345	0.42098474502563477	0.4491249918937683	0.08970491588115692	0.4060749411582947	0.4468797743320465	0.4284464120864868	0.32549408078193665	0.1261563003063202	0.30359137058258057	0.1483636051416397	0.5904443860054016	0.5664564967155457	0.16742439568042755	0.459120512008667	0.27531516551971436	0.4386521279811859	0.5646541714668274	0.4378252923488617	0.6047228574752808	0.33751893043518066	0.6402623653411865	0.3659990429878235	0.35944095253944397	0.3183346390724182	0.6342343688011169	0.5339159965515137	0.6994641423225403	0.8607045412063599	0.6593971252441406	1.0	0.4724244773387909	0.4573100805282593	0.6259940266609192	0.5764024257659912	0.6788723468780518	0.8152915835380554	0.524724006652832	0.558829665184021	0.26497650146484375	0.4372817277908325	0.5047909617424011	0.5209166407585144	0.28702107071876526	0.3652249574661255	0.5726302862167358	0.5862207412719727	0.3213532567024231	0.5588679909706116	
Oui/sièges/beaux	0.09940441697835922	0.010500434786081314	0.07195155322551727	-0.04748629033565521	0.012679272331297398	0.3855266869068146	0.36440885066986084	0.08496394008398056	0.008777015842497349	0.385322242975235	-0.016641762107610703	0.32939285039901733	0.07181847095489502	-0.014185531064867973	0.029606187716126442	0.3157555162906647	0.31707918643951416	0.30096444487571716	-0.007833735086023808	-0.027830742299556732	0.0420183464884758	-0.0672450140118599	0.2785482108592987	0.24077314138412476	0.6925541162490845	0.42377156019210815	0.30420228838920593	0.6455274224281311	0.3800787031650543	0.463495671749115	0.44878846406936646	0.41827380657196045	0.38907817006111145	0.08656617999076843	0.43375834822654724	0.13761144876480103	0.13250580430030823	0.1923496276140213	0.1437133401632309	0.22743529081344604	0.2516329884529114	0.35234683752059937	0.47367241978645325	0.4794205129146576	0.3731570243835449	0.1478671133518219	0.3931959569454193	0.08100607991218567	0.3176250755786896	0.04134951904416084	0.14608541131019592	-0.027997376397252083	0.09532646834850311	0.3599573075771332	-0.030020955950021744	0.43322107195854187	0.4469434320926666	0.451416939496994	0.34135231375694275	0.44857800006866455	-0.034599099308252335	-0.04690864309668541	0.10798682272434235	-0.01781054399907589	0.29538270831108093	0.0020226025953888893	0.04561823606491089	-0.015271730720996857	0.28582724928855896	0.462175577878952	0.31148219108581543	0.358795166015625	0.07743234187364578	0.07440788298845291	0.3231523334980011	0.0939834713935852	-0.02472439967095852	0.48693379759788513	0.1494465172290802	0.07910988479852676	0.20012246072292328	0.4398897886276245	0.1610233187675476	0.5084503293037415	0.4264133870601654	0.4305509030818939	0.19599932432174683	0.16260401904582977	0.3144630789756775	0.4268607795238495	0.2787714898586273	0.4724244773387909	1.0	0.7401278614997864	0.2896801233291626	0.7328361868858337	0.37090083956718445	0.44460150599479675	0.1940363645553589	0.1810121089220047	0.4249192476272583	0.10635615140199661	0.14132091403007507	0.14620433747768402	0.44243812561035156	-0.07119691371917725	0.14405032992362976	0.1399642825126648	0.12398232519626617	0.08074010163545609	
Oui/feuillages/beaux	0.1546308398246765	0.09911394119262695	0.15989181399345398	-0.006129514425992966	0.09212134033441544	0.3920064866542816	0.3596695065498352	0.16064292192459106	0.05493142455816269	0.41795670986175537	0.04521878436207771	0.3894721567630768	0.11847648024559021	0.018971776589751244	0.06259028613567352	0.3605010211467743	0.34376075863838196	0.34808549284935	0.09851332753896713	0.030323997139930725	0.08211583644151688	-0.023293688893318176	0.294495552778244	0.28616341948509216	0.6920786499977112	0.3998595178127289	0.2941873371601105	0.6622390151023865	0.35140684247016907	0.4070494771003723	0.3967447578907013	0.41253426671028137	0.3415800929069519	0.12997490167617798	0.5350518226623535	0.19067658483982086	0.17983019351959229	0.2584196627140045	0.2373037189245224	0.21268396079540253	0.2562902271747589	0.44908517599105835	0.5061608552932739	0.5656856894493103	0.4150354564189911	0.2447817325592041	0.4613673985004425	0.22919723391532898	0.3603307604789734	0.11251705139875412	0.22509504854679108	-0.015083269216120243	0.207609623670578	0.4372095465660095	0.07947534322738647	0.5037216544151306	0.48129937052726746	0.5184929966926575	0.40976226329803467	0.5095838904380798	0.040712159126996994	0.07065079361200333	0.1806688904762268	0.07669080793857574	0.33214059472084045	0.14658641815185547	0.06252679973840714	0.01197765488177538	0.3140764832496643	0.46112993359565735	0.29424434900283813	0.32477861642837524	0.12158756703138351	0.13492637872695923	0.2929164171218872	0.17673072218894958	0.1245979443192482	0.5377405881881714	0.13801057636737823	0.11218121647834778	0.2093951255083084	0.4507467746734619	0.16272704303264618	0.540119469165802	0.4218384027481079	0.42031803727149963	0.2509447932243347	0.21122494339942932	0.3494809865951538	0.40586718916893005	0.33570772409439087	0.4573100805282593	0.7401278614997864	1.0	0.36345183849334717	0.710232138633728	0.34976857900619507	0.4404754340648651	0.19559799134731293	0.13656577467918396	0.3316928744316101	0.130076602101326	0.17533385753631592	0.1704353392124176	0.31156203150749207	0.00474300142377615	0.14111992716789246	0.15349072217941284	0.17552195489406586	0.12140253186225891	
Oui/cathédrale/belle	0.3921888470649719	0.3404698371887207	0.38947588205337524	0.3513825833797455	0.34629306197166443	0.10702984035015106	0.15444537997245789	0.31203213334083557	0.37081074714660645	0.13109609484672546	0.3507169485092163	0.12395364046096802	0.44763877987861633	0.4052741229534149	0.48486045002937317	0.03766292333602905	0.19867698848247528	0.20851601660251617	0.33552005887031555	0.2506560683250427	0.32231006026268005	0.2951754927635193	0.6325430870056152	0.5807119607925415	0.49019432067871094	0.6316261887550354	0.4866020977497101	0.36864131689071655	0.6375365853309631	0.5116275548934937	0.6623611450195312	0.5655224919319153	0.5857357978820801	0.5293105840682983	0.20708778500556946	0.43468207120895386	0.4982234835624695	0.45235711336135864	0.5223605632781982	0.5096626877784729	0.43707001209259033	0.25963225960731506	0.2561241686344147	0.15717943012714386	0.03200335055589676	0.3388057053089142	0.07013867795467377	0.32858872413635254	0.08585689216852188	0.34705376625061035	0.4398156702518463	0.14679847657680511	0.3018597960472107	0.03359813988208771	0.3779352903366089	0.10234393179416656	0.06006709113717079	0.0836157500743866	0.04329761117696762	0.10427512973546982	0.34866318106651306	0.2273281216621399	0.34930384159088135	0.370901495218277	0.03886966407299042	0.31519579887390137	0.510034441947937	0.4652807414531708	0.26848170161247253	0.04912371560931206	0.2849856913089752	0.08034674823284149	0.392714262008667	0.3858843147754669	0.07336673885583878	0.2388084977865219	0.274647057056427	0.260123074054718	0.3906926214694977	0.5804731249809265	0.46153467893600464	0.2983076572418213	0.4594610929489136	0.30977752804756165	0.22315749526023865	0.25178661942481995	0.43545836210250854	0.44793200492858887	0.6010369658470154	0.5588779449462891	0.6520357131958008	0.6259940266609192	0.2896801233291626	0.36345183849334717	1.0	0.34949055314064026	0.7851710319519043	0.553516149520874	0.40324828028678894	0.3939235806465149	0.21685661375522614	0.47830235958099365	0.3702320158481598	0.38276755809783936	0.16163389384746552	0.4057176411151886	0.3878915011882782	0.3978802561759949	0.3506269156932831	0.5858408808708191	
Oui/seins/beaux	0.07268260419368744	0.038792818784713745	0.0863441526889801	0.017764272168278694	0.012688999064266682	0.35377877950668335	0.30411937832832336	0.11116690933704376	0.00841981079429388	0.366994708776474	0.035691723227500916	0.4150119721889496	0.19086575508117676	0.1429804563522339	0.14778423309326172	0.3883912265300751	0.42832285165786743	0.40699297189712524	0.17321550846099854	0.04110046103596687	0.1560133993625641	0.04912244528532028	0.26695263385772705	0.345057874917984	0.7588502168655396	0.4916156232357025	0.3112105131149292	0.6446647047996521	0.36065202951431274	0.46735039353370667	0.4557991027832031	0.377350777387619	0.4535604417324066	0.18226958811283112	0.5763930082321167	0.24826644361019135	0.2880249619483948	0.37874293327331543	0.2397630661725998	0.3931240439414978	0.37751373648643494	0.4823266565799713	0.6493316888809204	0.5753668546676636	0.33121463656425476	0.22752903401851654	0.4217727780342102	0.16946940124034882	0.30441537499427795	0.1688103973865509	0.23452113568782806	0.00886878278106451	0.22263535857200623	0.41141825914382935	0.10225347429513931	0.513037919998169	0.4242851138114929	0.4466276466846466	0.3819817900657654	0.5086717009544373	0.058666594326496124	0.1166476383805275	0.21317730844020844	0.13992276787757874	0.36516502499580383	0.19704866409301758	0.13231199979782104	0.07594767957925797	0.3848380446434021	0.4719316363334656	0.4112015664577484	0.3937549889087677	0.20475435256958008	0.22393442690372467	0.3468579351902008	0.22001448273658752	0.11605994403362274	0.6027731895446777	0.30312955379486084	0.22292976081371307	0.37296074628829956	0.5660807490348816	0.31877401471138	0.5833953022956848	0.5695981979370117	0.5238916873931885	0.38353365659713745	0.3143564760684967	0.34236660599708557	0.49323293566703796	0.40311944484710693	0.5764024257659912	0.7328361868858337	0.710232138633728	0.34949055314064026	1.0	0.3759901523590088	0.515358567237854	0.22579903900623322	0.24137672781944275	0.46283936500549316	0.15872390568256378	0.2451234608888626	0.24419260025024414	0.40985772013664246	0.07704374194145203	0.20175154507160187	0.24305397272109985	0.20949392020702362	0.1667836755514145	
