	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/soleil/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/silence/plomb	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/vent/grand	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/ami/grand	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/dégoût/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/sommeil/profond	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/chagrin/gros	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/mémoire/éléphant	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/bilan/lourd	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue	Non/lettres/longues
Non/soleil/plomb	0.5952141284942627	0.46873584389686584	0.6844099164009094	0.6421921849250793	0.669196367263794	0.6640549898147583	0.6131501197814941	0.7214904427528381	0.6736747026443481	0.6737348437309265	1.0	0.7131023406982422	0.669876217842102	0.6946151256561279	0.6198729276657104	0.6273469924926758	0.6695600748062134	0.7059326171875	0.6612932085990906	0.6376025080680847	0.5132248997688293	0.7643090486526489	0.26762837171554565	0.2743165194988251	0.2515909969806671	0.26156845688819885	0.2664702832698822	0.27543315291404724	0.361165314912796	0.2763982117176056	0.29616424441337585	0.2331969141960144	0.22901631891727448	0.06964760273694992	0.210464209318161	0.2710130512714386	0.2284674048423767	0.21479681134223938	0.30773046612739563	0.30674517154693604	0.25836870074272156	0.05211137980222702	0.11714059859514236	0.22794027626514435	0.3127198815345764	0.2130139321088791	-0.02824927307665348	0.33583864569664	0.24373067915439606	0.3026633858680725	0.29604095220565796	0.2491045445203781	0.24789683520793915	0.31906649470329285	0.31256136298179626	0.26327839493751526	0.0830700471997261	0.0223641749471426	0.28722673654556274	0.356488436460495	0.08845481276512146	0.3632124364376068	0.3512585759162903	0.2827717065811157	0.3212554454803467	0.4634726643562317	0.04369942098855972	0.0955028384923935	0.1848660558462143	0.07486675679683685	0.26190274953842163	0.28807762265205383	0.20808663964271545	0.05182104930281639	0.06821969151496887	0.014064745977520943	0.26641178131103516	-0.08665277808904648	-0.15106892585754395	0.15191024541854858	-0.07324564456939697	0.052034877240657806	0.18552343547344208	0.23162198066711426	0.1963132917881012	0.08614864945411682	0.21791791915893555	0.26371708512306213	0.3093423843383789	0.34571757912635803	0.3089105188846588	0.34264200925827026	0.2978680431842804	0.40630435943603516	0.2714734375476837	0.33138418197631836	0.3227540850639343	0.30822819471359253	0.42185914516448975	0.02092224359512329	0.1040208712220192	0.2436276227235794	0.19431133568286896	-0.007130440790206194	-0.02288644388318062	0.01876136101782322	0.3168787658214569	0.22329583764076233	0.14731454849243164	0.11302421987056732	
Oui/urne/plomb	0.8139882683753967	0.5737894773483276	0.8362714648246765	0.852044403553009	0.8150160908699036	0.8864544034004211	0.7067425847053528	0.8965924382209778	0.8370251655578613	0.881023108959198	0.7131023406982422	1.0	0.8603913187980652	0.8685829639434814	0.741251528263092	0.8014262914657593	0.8280389904975891	0.912956178188324	0.8635575175285339	0.8433891534805298	0.7160413861274719	0.7918962240219116	0.34666940569877625	0.32089388370513916	0.33405882120132446	0.31625011563301086	0.3553653657436371	0.31792956590652466	0.33358627557754517	0.35043948888778687	0.3615485429763794	0.35554566979408264	0.30124443769454956	0.06279905140399933	0.2607801854610443	0.36683326959609985	0.22277536988258362	0.2501031160354614	0.28256356716156006	0.3621513843536377	0.3533842861652374	-0.022905612364411354	0.03223086893558502	0.23227590322494507	0.30467262864112854	0.06470838934183121	-0.10471408069133759	0.40103021264076233	0.2286984920501709	0.33632925152778625	0.36506322026252747	0.308906614780426	0.33541059494018555	0.33295896649360657	0.2424658089876175	0.32137200236320496	0.07161035388708115	-0.029890675097703934	0.36314329504966736	0.40429219603538513	0.02227037027478218	0.3472658097743988	0.33575356006622314	0.2726789116859436	0.33498841524124146	0.3903830945491791	0.04262406751513481	0.17375397682189941	0.2756670415401459	0.0514397919178009	0.3469720482826233	0.3497684895992279	0.23833030462265015	0.0516577810049057	0.09635646641254425	-0.05226995050907135	0.3057304322719574	-0.12778261303901672	-0.13237999379634857	0.27631622552871704	-0.13998347520828247	0.0916644036769867	0.2951495349407196	0.3382345736026764	0.2706663906574249	0.2322845309972763	0.31693679094314575	0.362042099237442	0.26028716564178467	0.4121948182582855	0.385590523481369	0.30010679364204407	0.2799675762653351	0.4048904776573181	0.326181024312973	0.4010509252548218	0.35120689868927	0.27291157841682434	0.30991876125335693	-0.02594650723040104	0.11021768301725388	0.37599214911460876	0.256669282913208	-0.10563220083713531	-0.05181603878736496	-0.08318605273962021	0.38227617740631104	0.261386901140213	0.24992777407169342	0.0507538840174675	
Oui/tablette/plomb	0.8473865389823914	0.6653486490249634	0.8667711019515991	0.8131185173988342	0.7847060561180115	0.8490850329399109	0.716536283493042	0.8786365985870361	0.8873324990272522	0.8602965474128723	0.669876217842102	0.8603913187980652	1.0	0.8384957313537598	0.7566125988960266	0.8156743049621582	0.860525369644165	0.9140539169311523	0.8070780038833618	0.8533329367637634	0.6663041114807129	0.7496837973594666	0.3455863296985626	0.3081359267234802	0.31218671798706055	0.34138962626457214	0.3700575828552246	0.3015117049217224	0.3630604147911072	0.3165946304798126	0.37737593054771423	0.3309679925441742	0.2847690284252167	0.13102935254573822	0.2957693934440613	0.36877328157424927	0.317580908536911	0.2825548052787781	0.2865811288356781	0.4076433479785919	0.321550190448761	0.04926077276468277	0.09930389374494553	0.2665146589279175	0.2909283936023712	0.1529078185558319	-0.06839361786842346	0.3541260063648224	0.21764685213565826	0.328419029712677	0.3185417950153351	0.24004735052585602	0.3090706467628479	0.3193538188934326	0.2155439257621765	0.24319589138031006	0.10355556756258011	0.015628021210432053	0.3114290237426758	0.3679882287979126	0.05541188269853592	0.35237839818000793	0.3170320987701416	0.21608586609363556	0.3266095817089081	0.3740701675415039	0.08437508344650269	0.23403608798980713	0.2950332462787628	0.12752984464168549	0.31110191345214844	0.3298265337944031	0.28842607140541077	0.10927093029022217	0.13205547630786896	0.022237973287701607	0.2731080949306488	-0.13545207679271698	-0.09566155821084976	0.2220836728811264	-0.19237126410007477	0.0751209631562233	0.2572895884513855	0.25084882974624634	0.23611041903495789	0.17290496826171875	0.2529292106628418	0.24393033981323242	0.25074800848960876	0.34323549270629883	0.35983261466026306	0.28008154034614563	0.28342336416244507	0.367410272359848	0.3168122172355652	0.35207146406173706	0.3073175847530365	0.24302925169467926	0.2463318109512329	0.05714447796344757	0.12764222919940948	0.34569668769836426	0.29059037566185	-0.007497540209442377	0.02586744911968708	0.02223891019821167	0.35363122820854187	0.26120710372924805	0.25727003812789917	0.12554188072681427	
Oui/tuyau/plomb	0.7875944972038269	0.5811800360679626	0.8401095867156982	0.7935845851898193	0.8151347637176514	0.8703951835632324	0.7213764190673828	0.8760575652122498	0.8301446437835693	0.8342289924621582	0.6946151256561279	0.8685829639434814	0.8384957313537598	1.0	0.7366111874580383	0.7562894225120544	0.8303501009941101	0.8766895532608032	0.8719915747642517	0.8380126953125	0.7011967301368713	0.7447077035903931	0.41905921697616577	0.4340425133705139	0.4321528375148773	0.443609356880188	0.46535852551460266	0.33168742060661316	0.4672560393810272	0.36608728766441345	0.4709653854370117	0.43402159214019775	0.41551220417022705	0.16693994402885437	0.3103223443031311	0.4733637571334839	0.3371303975582123	0.2943636178970337	0.4328676164150238	0.5087045431137085	0.4395555257797241	0.08051982522010803	0.13238199055194855	0.3631122410297394	0.4711929261684418	0.16075271368026733	0.010843022726476192	0.4871402680873871	0.29055315256118774	0.3524525463581085	0.33814674615859985	0.2621864974498749	0.3273047208786011	0.33520424365997314	0.30521249771118164	0.380998820066452	0.12715308368206024	0.08770900964736938	0.3292326331138611	0.4942221939563751	0.12417351454496384	0.48045864701271057	0.4597119092941284	0.24556156992912292	0.4435739815235138	0.5126736164093018	0.09996054321527481	0.23230011761188507	0.2886961102485657	0.18030500411987305	0.3922397792339325	0.4373385012149811	0.31328028440475464	0.15697897970676422	0.16838257014751434	0.061087608337402344	0.3975434899330139	-0.07931552827358246	-0.052720099687576294	0.24974019825458527	-0.14540594816207886	0.13416938483715057	0.2948189079761505	0.31956997513771057	0.30022892355918884	0.2178683876991272	0.32048213481903076	0.28546980023384094	0.32470273971557617	0.38349172472953796	0.395143061876297	0.34793224930763245	0.3576982915401459	0.4646685719490051	0.3511289954185486	0.4195370674133301	0.39782097935676575	0.3349567949771881	0.40315139293670654	0.10765396803617477	0.17888887226581573	0.39509689807891846	0.40776902437210083	0.04550556838512421	0.07257254421710968	0.07535342872142792	0.461870402097702	0.3952008783817291	0.30796149373054504	0.14720658957958221	
Oui/cercueil/plomb	0.7268180847167969	0.613563597202301	0.7574920654296875	0.7739813923835754	0.7124971747398376	0.746767520904541	0.7400286793708801	0.7354480624198914	0.7799425721168518	0.7717595100402832	0.6198729276657104	0.741251528263092	0.7566125988960266	0.7366111874580383	1.0	0.7259296178817749	0.707578718662262	0.7588680386543274	0.6975510716438293	0.8144537806510925	0.6726875305175781	0.7030705809593201	0.3640937805175781	0.3250250816345215	0.3800652027130127	0.3543069064617157	0.379721462726593	0.2453612983226776	0.3551481366157532	0.27505770325660706	0.3830479085445404	0.3551947772502899	0.33439022302627563	0.1652117371559143	0.2363351285457611	0.387553870677948	0.2948140501976013	0.25792795419692993	0.3424646854400635	0.39302048087120056	0.38956761360168457	0.07661731541156769	0.1573438048362732	0.23466335237026215	0.3293094336986542	0.17893916368484497	0.011483142152428627	0.39869800209999084	0.25345247983932495	0.33478039503097534	0.28095778822898865	0.2374168336391449	0.28511378169059753	0.2887679934501648	0.23144638538360596	0.2803700864315033	0.17773453891277313	0.09540970623493195	0.2799280881881714	0.39356157183647156	0.14800050854682922	0.3587965667247772	0.36219704151153564	0.20162321627140045	0.3473932445049286	0.41314324736595154	0.15497218072414398	0.25698545575141907	0.300258994102478	0.21920211613178253	0.3434131145477295	0.3722752034664154	0.31176435947418213	0.19326841831207275	0.17114724218845367	0.10325650870800018	0.3301447331905365	-0.0657791942358017	-0.03685412555932999	0.19959786534309387	-0.162295401096344	0.1356458216905594	0.26296114921569824	0.2490922212600708	0.23287585377693176	0.14786480367183685	0.21656370162963867	0.19869668781757355	0.32169246673583984	0.36646172404289246	0.4349742531776428	0.339871883392334	0.3536475598812103	0.45682045817375183	0.40974897146224976	0.41218316555023193	0.3765833079814911	0.33791837096214294	0.3065868020057678	0.12656183540821075	0.21021869778633118	0.3497849106788635	0.35174787044525146	0.07343068718910217	0.1349598467350006	0.0683937594294548	0.4195139408111572	0.3320292532444	0.29139965772628784	0.16203665733337402	
Oui/cage/plomb	0.7822980880737305	0.599621057510376	0.7865283489227295	0.7791584730148315	0.7016261219978333	0.7753550410270691	0.7300639748573303	0.784368634223938	0.8304566144943237	0.7857965230941772	0.6273469924926758	0.8014262914657593	0.8156743049621582	0.7562894225120544	0.7259296178817749	1.0	0.7700613141059875	0.8101232051849365	0.7062195539474487	0.7852903008460999	0.608890950679779	0.7488649487495422	0.31910133361816406	0.2811643183231354	0.3079703450202942	0.316485196352005	0.33800432085990906	0.2778412699699402	0.3159622550010681	0.31628429889678955	0.33050116896629333	0.3337381184101105	0.2926376760005951	0.12238384038209915	0.26751795411109924	0.3703542947769165	0.2592090666294098	0.2646227777004242	0.26466265320777893	0.3497367203235626	0.3287380039691925	0.006840616464614868	0.09455303102731705	0.228469580411911	0.24371571838855743	0.1091691181063652	-0.10209383815526962	0.3503442406654358	0.20742131769657135	0.32185664772987366	0.3345114290714264	0.22457921504974365	0.32030653953552246	0.27854886651039124	0.2095310389995575	0.20308317244052887	0.0586739182472229	0.012361754663288593	0.28397831320762634	0.33344295620918274	0.053077396005392075	0.29460495710372925	0.26421889662742615	0.20996558666229248	0.2999637722969055	0.34608542919158936	0.08746084570884705	0.2235684096813202	0.3112269937992096	0.13692378997802734	0.3536559045314789	0.3445063531398773	0.2897025942802429	0.12531796097755432	0.15026308596134186	0.04505828395485878	0.30089879035949707	-0.11416294425725937	-0.09037166833877563	0.2363990992307663	-0.18199250102043152	0.06194967031478882	0.2856251299381256	0.21635685861110687	0.2732751965522766	0.17181360721588135	0.23411257565021515	0.21325738728046417	0.2845294773578644	0.37518757581710815	0.3735067844390869	0.2921369671821594	0.295255571603775	0.4069752097129822	0.35653817653656006	0.3840761184692383	0.34129732847213745	0.26012057065963745	0.25458866357803345	0.039466556161642075	0.12695646286010742	0.3215719163417816	0.27585723996162415	-0.023623526096343994	0.018119709566235542	-0.0015388661995530128	0.35114777088165283	0.24290044605731964	0.25937721133232117	0.10466523468494415	
Oui/gants/plomb	0.81834876537323	0.6592879891395569	0.8219848871231079	0.8254839181900024	0.8052574992179871	0.8677737712860107	0.6950305104255676	0.8570907115936279	0.8381221890449524	0.8199131488800049	0.6695600748062134	0.8280389904975891	0.860525369644165	0.8303501009941101	0.707578718662262	0.7700613141059875	1.0	0.8584957122802734	0.7946711778640747	0.802910327911377	0.7020001411437988	0.7167954444885254	0.32246965169906616	0.28212302923202515	0.2880042493343353	0.3314923942089081	0.32358622550964355	0.2745148539543152	0.33508503437042236	0.28022921085357666	0.33860838413238525	0.29707154631614685	0.27572184801101685	0.1609879434108734	0.2439637929201126	0.3378117084503174	0.2830680012702942	0.2149682641029358	0.29503053426742554	0.3658336102962494	0.3093666434288025	0.0923127681016922	0.15922978520393372	0.2498212456703186	0.3130859434604645	0.19336791336536407	0.014828894287347794	0.33670756220817566	0.18395255506038666	0.2750389575958252	0.26526716351509094	0.2147429883480072	0.26618480682373047	0.2685769200325012	0.22527280449867249	0.23013153672218323	0.14243343472480774	0.1130199283361435	0.2857654392719269	0.3554898798465729	0.152973935008049	0.3397763967514038	0.3030303418636322	0.1923140436410904	0.31293147802352905	0.37316855788230896	0.11447511613368988	0.2647228240966797	0.2529958486557007	0.18639248609542847	0.30133992433547974	0.3255639672279358	0.2499752640724182	0.16993016004562378	0.1737537980079651	0.07172814756631851	0.2878044843673706	-0.06686282902956009	-0.05030937120318413	0.18296456336975098	-0.11954955011606216	0.10664373636245728	0.22411739826202393	0.2574228048324585	0.2173035442829132	0.1712280809879303	0.24435864388942719	0.20605675876140594	0.2700963020324707	0.3131864070892334	0.3713701069355011	0.2868401110172272	0.2692181169986725	0.3883950114250183	0.2882068455219269	0.3614359498023987	0.2946610748767853	0.2448844015598297	0.25484126806259155	0.11527468264102936	0.16468967497348785	0.33540886640548706	0.29785192012786865	0.08426724374294281	0.08762933313846588	0.07648635655641556	0.365468293428421	0.2759096324443817	0.24421489238739014	0.1698896735906601	
Oui/masse/plomb	0.8615020513534546	0.6336334347724915	0.8916255235671997	0.8541829586029053	0.8178936243057251	0.8939565420150757	0.7257982492446899	0.9301096200942993	0.8676126003265381	0.8990030288696289	0.7059326171875	0.912956178188324	0.9140539169311523	0.8766895532608032	0.7588680386543274	0.8101232051849365	0.8584957122802734	1.0	0.8471412062644958	0.8848808407783508	0.698632001876831	0.7675425410270691	0.351513147354126	0.3311261534690857	0.346183180809021	0.3727145493030548	0.3835631012916565	0.3352254033088684	0.3773254156112671	0.3432823121547699	0.37699586153030396	0.35432562232017517	0.2983292043209076	0.0986124724149704	0.295450359582901	0.38750043511390686	0.30623504519462585	0.29311493039131165	0.31288066506385803	0.41860464215278625	0.3483569324016571	0.0014748933026567101	0.0574338324368	0.2914326786994934	0.3079105615615845	0.08401992172002792	-0.11647414416074753	0.3863914906978607	0.23495011031627655	0.34936901926994324	0.3427268862724304	0.2708826959133148	0.31568893790245056	0.3368580937385559	0.24564455449581146	0.29174086451530457	0.06334269046783447	-0.037658028304576874	0.3585335314273834	0.39361920952796936	0.0143743259832263	0.39843037724494934	0.3530641496181488	0.22303453087806702	0.34652119874954224	0.40953654050827026	0.03504473343491554	0.2080986052751541	0.2783530056476593	0.08509165048599243	0.35962018370628357	0.36835870146751404	0.2686585783958435	0.07565808296203613	0.12877921760082245	-0.030632779002189636	0.3103328049182892	-0.1379392296075821	-0.13061289489269257	0.26341480016708374	-0.17582006752490997	0.08787136524915695	0.27205589413642883	0.2881028652191162	0.2693415880203247	0.22213950753211975	0.28945547342300415	0.3004705607891083	0.256335973739624	0.36852121353149414	0.3968317210674286	0.2892649173736572	0.2968885600566864	0.3880789875984192	0.2929266393184662	0.3870440721511841	0.34666064381599426	0.2557651400566101	0.2969204783439636	0.010475303046405315	0.10759544372558594	0.36019060015678406	0.3152143061161041	-0.05345301330089569	-0.025273051112890244	-0.036259301006793976	0.37922346591949463	0.2749393880367279	0.24039357900619507	0.07331575453281403	
Oui/lingot/plomb	0.7994496822357178	0.529191255569458	0.806625247001648	0.7492353916168213	0.793908417224884	0.8908660411834717	0.6950622797012329	0.8931592702865601	0.7721590399742126	0.8056276440620422	0.6612932085990906	0.8635575175285339	0.8070780038833618	0.8719915747642517	0.6975510716438293	0.7062195539474487	0.7946711778640747	0.8471412062644958	1.0	0.8390913009643555	0.7090182304382324	0.6451212167739868	0.304225355386734	0.3217827081680298	0.3063797354698181	0.3156185448169708	0.3216646611690521	0.29474136233329773	0.3343190848827362	0.3190010190010071	0.32828330993652344	0.2865505516529083	0.2498554140329361	0.04573758691549301	0.2603605389595032	0.34010204672813416	0.19431759417057037	0.23295935988426208	0.2737901210784912	0.3618350923061371	0.31060338020324707	-0.012854945845901966	-0.004531345330178738	0.25982341170310974	0.39023852348327637	0.1196330264210701	-0.032153282314538956	0.4551405906677246	0.3154943287372589	0.3480694890022278	0.3688005805015564	0.32108649611473083	0.3716525137424469	0.3295458257198334	0.29261520504951477	0.3416636288166046	0.09801618754863739	0.022002818062901497	0.3289075493812561	0.4562946557998657	0.0816042572259903	0.37383294105529785	0.3936133086681366	0.3052726686000824	0.3707665205001831	0.4338134229183197	0.050054699182510376	0.11320029944181442	0.25699901580810547	0.06390716880559921	0.31893718242645264	0.33920881152153015	0.238778755068779	0.05382825806736946	0.0774182453751564	0.03669086471199989	0.30573412775993347	-0.08673489093780518	-0.10830513387918472	0.2561589479446411	-0.09552910923957825	0.10588303953409195	0.28498131036758423	0.31781795620918274	0.27525395154953003	0.22959855198860168	0.31696829199790955	0.33694809675216675	0.3348800241947174	0.39221781492233276	0.3067185580730438	0.3225131332874298	0.33617496490478516	0.419801265001297	0.30899778008461	0.4024253785610199	0.40546444058418274	0.3020523488521576	0.382394939661026	0.00035488136927597225	0.06822662800550461	0.31964224576950073	0.2596409320831299	-0.05251644551753998	-0.06441868841648102	-0.03675789013504982	0.3653806447982788	0.27863237261772156	0.18865913152694702	0.0639435350894928	
Oui/morceau/plomb	0.8491873145103455	0.6549738049507141	0.8550354838371277	0.8274868726730347	0.7977489829063416	0.8480189442634583	0.7354760766029358	0.8628382086753845	0.8619561791419983	0.8682266473770142	0.6376025080680847	0.8433891534805298	0.8533329367637634	0.8380126953125	0.8144537806510925	0.7852903008460999	0.802910327911377	0.8848808407783508	0.8390913009643555	1.0	0.720464289188385	0.7193959951400757	0.3604912757873535	0.30713173747062683	0.3389958143234253	0.35333052277565	0.3663705289363861	0.2941199243068695	0.3572175204753876	0.2915860414505005	0.3496634364128113	0.36673128604888916	0.3028690218925476	0.10396195948123932	0.23393970727920532	0.40091994404792786	0.23597386479377747	0.22345538437366486	0.30209973454475403	0.39580443501472473	0.3609214425086975	-0.01679486408829689	0.05686148628592491	0.2787722945213318	0.35076504945755005	0.11111454665660858	-0.06569510698318481	0.40931499004364014	0.2282451093196869	0.3200101852416992	0.32270699739456177	0.23952822387218475	0.31782686710357666	0.29361289739608765	0.2771050035953522	0.321540892124176	0.10508924722671509	0.0038339123129844666	0.2769840359687805	0.3989402651786804	0.08580510318279266	0.3703520596027374	0.3559480905532837	0.19804510474205017	0.3614068925380707	0.4167667627334595	0.08604362607002258	0.22393745183944702	0.32831841707229614	0.14567802846431732	0.37840041518211365	0.36302846670150757	0.30832427740097046	0.13255636394023895	0.17257872223854065	0.03768761456012726	0.35412052273750305	-0.13927477598190308	-0.11605755239725113	0.2074134647846222	-0.20097802579402924	0.08457943797111511	0.28083035349845886	0.25398796796798706	0.2641294598579407	0.18364553153514862	0.2350340038537979	0.23018097877502441	0.33369454741477966	0.40178608894348145	0.3884683847427368	0.32096752524375916	0.3415646255016327	0.4255771040916443	0.3720206320285797	0.4079596996307373	0.4009714424610138	0.30733349919319153	0.3021472096443176	0.05238921567797661	0.16779129207134247	0.3514738082885742	0.33481618762016296	-0.03773502632975578	0.029008692130446434	0.016902633011341095	0.3905981481075287	0.3099668025970459	0.2601781487464905	0.08547133207321167	
Oui/armatures/plomb	0.7367701530456543	0.615031361579895	0.6547929048538208	0.7723534107208252	0.7153989672660828	0.7486087679862976	0.5361433625221252	0.7005834579467773	0.6991348266601562	0.7266625165939331	0.5132248997688293	0.7160413861274719	0.6663041114807129	0.7011967301368713	0.6726875305175781	0.608890950679779	0.7020001411437988	0.698632001876831	0.7090182304382324	0.720464289188385	1.0	0.5656964182853699	0.2313517928123474	0.16412821412086487	0.18134531378746033	0.23097701370716095	0.24005931615829468	0.12812398374080658	0.21333500742912292	0.14943230152130127	0.205943763256073	0.19360871613025665	0.19580811262130737	0.17671647667884827	0.13082608580589294	0.248857319355011	0.17306503653526306	0.17649315297603607	0.20762377977371216	0.22762539982795715	0.23096901178359985	0.14570894837379456	0.17519715428352356	0.11336728930473328	0.2460290789604187	0.23413847386837006	0.18424032628536224	0.24157381057739258	0.11579564213752747	0.1866340935230255	0.1448059231042862	0.1552731990814209	0.16068243980407715	0.16131244599819183	0.11344382166862488	0.15640749037265778	0.19619187712669373	0.1920756697654724	0.21306882798671722	0.2636486291885376	0.21653994917869568	0.2111775279045105	0.22802916169166565	0.14061708748340607	0.20073668658733368	0.2224886417388916	0.15853963792324066	0.19262444972991943	0.20706360042095184	0.2780545949935913	0.17352530360221863	0.20245255529880524	0.16027264297008514	0.24750953912734985	0.15963114798069	0.16942468285560608	0.19006671011447906	0.07847748696804047	0.11209163069725037	0.18183152377605438	0.027247009798884392	0.19564750790596008	0.19858822226524353	0.27253925800323486	0.18771497905254364	0.16924837231636047	0.20208722352981567	0.1833794265985489	0.23236660659313202	0.26342299580574036	0.2869197428226471	0.23417440056800842	0.21987473964691162	0.33020657300949097	0.28084397315979004	0.2815206050872803	0.22275377810001373	0.19884562492370605	0.17423973977565765	0.158909410238266	0.1702825427055359	0.2135096937417984	0.22408823668956757	0.17112040519714355	0.1472330391407013	0.12442708015441895	0.2578905522823334	0.2173663079738617	0.17812828719615936	0.17880642414093018	
